tu amigo está triste,amigo tuyo triste,,,
tu amiga está triste,amigo mujer tuya triste,,,
tu novio está triste,novio tuyo triste,,,
tu novia está triste,novio mujer tuya triste,,,
nuestro amigo está triste,amigo nuestro triste,,,
nuestra amiga está triste,amigo mujer nuestra triste,,,
yo soy tímido,yo tímido así,,,
tú eres tímido,tú tímido así,,,
él es tímido,él tímido así,,,
ella es tímida,ella tímida así,,,
ustedes son tímidos,ustedes tímidos así,,,
nosotros somos tímidos,nosotros tímidos así,,,
ellos son tímidos,ellos tímidos así,,,
ellas son tímidas,ellas tímidas así,,,
ustedes son tímidos,ustedes tímidos así,,,
ustedes son tímidos,ustedes tímidos así,,,
la niña es tímida,niño mujer tímida así,,,
los niños son enojones,niño ellos enojones así,,,
las niñas son tímidas,niño mujer ellas tímidas así,,,
el niño es tímido,niño tímido así,,,
mi mamá es tímida,mamá mía tímida así,,,
mi papá es tímido,papá mío tímido así,,,
mi tía es tímida,tío mujer mía tímida así,,,
mi tío es tímido,tío mío tímido así,,,
mi abuela es tímida,abuelo mujer mía tímida así,,,
mi abuelo es tímido,abuelo mío tímido así,,,
mi amigo es tímido,amigo mío tímido así,,,
mi amiga es tímida,amigo mujer tímida así,,,
tu mamá es tímida,mamá tuya tímida así,,,
tu papá es tímido,papá tuyo tímido así,,,
tu tía es tímida,tío mujer tuya tímida así,,,
tu amiga es tímida,amiga tuya tímida así,,,
tu amigo es tímido,amigo tuyo tímido así,,,
tu tío es tímido,tío tuyo tímido así,,,
tu abuela es tímida,abuelo mujer tuya tímida así,,,
tu abuelo es tímido,abuelo tuyo tímido así,,,
tu prima es tímida,primo mujer tuya tímida así,,,
tu primo es tímido,primo tuyo tímido así,,,
yo estoy preocupado,yo preocupado,,,
tú estás preocupado,tú preocupado,,,
él está preocupado,él preocupado,,,
estamos preocupados,nosotros preocupados,,,
ellas están preocupadas,ellas preocupadas,,,
ellos están preocupados,ellos preocupados,,,
ustedes están preocupados,ustedes preocupados ,,,
mi mamá está preocupada,mamá mía preocupada,,,
mi papá está preocupado,papá mío preocupado,,,
las niñas están preocupadas,niño mujer ellas preocupadas,,,
los niños están preocupados,niño ellos preocupados,,,
mi tía está preocupada,tía mía preocupada,,,
mi tío está preocupado,tío mío preocupado,,,
mi abuelo está preocupado,abuelo mío preocupado,,,
mi abuela está preocupado,abuelo mujer mía preocupada,,,
mi amigo está preocupado,amigo mío preocupado,,,
mi hermano está preocupado,hermano mío preocupado,,,
mi amiga está preocupada,amigo mujer mía preocupada,,,
mi novio está preocupado,novio mío preocupado,,,
mi novia está preocupada,novio mujer mía preocupada,,,
tu tía está preocupada,tío mujer tuya preocupada,,,
tu tío está preocupado,tío tuyo preocupado,,,
tu abuelo está preocupado,abuelo tuyo preocupado,,,
tu abuela está preocupada,abuelo mujer tuya preocupada,,,
tu amigo está preocupado,amigo tuyo preocupado,,,
tu amiga está preocupada,amigo mujer tuya preocupada,,,
tu novio está preocupado,novio tuyo preocupado,,,
tu novia está preocupada,novio mujer tuya preocupada,,,
nuestro amigo está preocupado,amigo nuestro preocupado,,,
nuestra amiga está preocupada,amigo mujer nuestra preocupada,,,
yo entiendo la lsm,yo lsm entender,,,
no entiendo las matemáticas,yo matemáticas entender no,,,
tú entiendes el español,tú español entender no,,,
tú no entiendes el árabe,tú árabe entender no,,,
él entiende el alemán,él alemán entender,,,
él no entiende la lsm,él lsm entender no,,,
entendemos el italiano,nosotros italiano entender,,,
no entendemos el español,nosotros español entender no,,,
entienden las matemáticas,ellos matemáticas entender,,,
no entienden el inglés,ellos inglés entender no,,,
ellos entienden el alemán,ellos alemán entender,,,
ellos no entienden el español,ellos español entender no,,,
ustedes entienden la lsm,ustedes lsm entender,,,
ustedes no entienden el español,ustedes español entender no,,,
mi papá entiende las matemáticas,papá mío matemáticas entender,,,
mi mamá entiende el inglés,mamá mía inglés entender,,,
mi tía entiende el italiano,tío mujer mía lsm entender,,,
mi tío entiende la lsm,tío mío lsm entender,,,
mi amiga entiende el español,amigo mujer mía español entender,,,
mi amiga no entiende el francés,amigo mujer mía francés entender no,,,
mi tía no entiende el inglés,tío mujer mía inglés entender no,,,
mi tío no entiende la ortografía,tío ortografía entender no,,,
mi amigo entiende el alemán,amigo mío alemán entender,,,
mi amigo no entiende la lsm,amigo mío lsm entender no,,,
mi amiga entiende la lsm,amigo mujer mía lsm entender,,,
mi amiga no entiende la lsm,amigo mujer mía lsm entender no,,,
mi novio entiende la lsm,novio mío lsm entender,,,
mi novio no entiende la lsm,novio mío lsm entender no,,,
mi novia entiende la lsm,novio mujer mía lsm entender no,,,
mi novia no entiende la lsm,novio mujer mía lsm entender no,,,
yo entiendo el español,yo español entender,,,
no entiendo el español,yo español entender no,,,
tú entiendes el español,tú español entender no,,,
tú no entiendes el español,tú español entender no,,,
él entiende el español,él español entender,,,
él no entiende el español,él español entender no,,,
entendemos el español,nosotros español entender,,,
no entendemos el español,nosotros español entender no,,,
entienden el español,ellos español entender,,,
no entienden el español,ellos español entender no,,,
ellos entienden el español,ellos español entender,,,
ellos no entienden el español,ellos español entender no,,,
ustedes entienden el español,ustedes español entender,,,
ustedes no entienden el español,ustedes español entender no,,,
mi papá entiende el español,papá mío español entender,,,
mi mamá entiende el español,mamá mía español entender,,,
mi tía entiende el español,tío mujer mía español entender,,,
mi tío entiende el español,tío mío español entender,,,
mi amiga entiende el español,amigo mujer mía español entender,,,
mi amiga no entiende el español,amigo mujer mía español entender no,,,
mi tía no entiende el español,tío mujer mía español entender no,,,
mi tío no entiende el español,tío español entender no,,,
mi amigo entiende el español,amigo mío español entender,,,
mi amigo no entiende el español,amigo mío español entender no,,,
mi amiga entiende el español,amigo mujer mía español entender,,,
mi amiga no entiende el español,amigo mujer mía español entender no,,,
mi novio entiende el español,novio mío español entender,,,
mi novio no entiende el español,novio mío español entender no,,,
mi novia entiende el español,novio mujer mía español entender no,,,
mi novia no entiende el español,novio mujer mía español entender no,,,
yo aprendo lsm,yo lsm hablar aprender,,,
tú aprendes lsm,tú lsm aprender,,,
él aprende lsm,él lsm aprender,,,
nosotros aprendemos lsm,nosotros lsm aprender,,,
ellos aprenden lsm,ellos lsm aprender,,,
ellas aprenden lsm,ellas lsm aprender,,,
mi mamá aprende lsm,mamá mía lsm aprender,,,
mi papá aprende lsm,papá mío lsm aprender,,,
mi tía aprende lsm,tío mujer mía lsm aprender,,,
mi tío aprende lsm,tío mío lsm aprender,,,
mi tía aprende lsm,tío mujer mía lsm aprender,,,
mi primo aprende lsm,primo mío lsm aprender,,,
mi prima aprende lsm,primo mujer mía lsm aprender,,,
mi abuelo aprende lsm,abuelo mío lsm aprender,,,
mi abuela aprende lsm,abuela mujer mía lsm aprender,,,
mi sobrino aprende  lsm,sobrino mío lsm aprender,,,
los niños aprenden lsm,niño ellos lsm aprender,,,
las niñas aprenden lsm,niño mujer ellas lsm aprender,,,
¿lo repites por favor?,¿repetir por favor?,,,
¿lo repites más despacio por favor?,¿repetir despacio por favor?,,,
¿lo repites más lento por favor?,¿repetir lento por favor?,,,
¿lo deletreas más despacio por favor?,¿deletrear despacio por favor?,,,
¿podrías hablar más alto por favor?,¿tú hablar más alto poder por favor?,,,
¿podrías hablar más despacio por favor?,¿tú hablar más despacio poder por favor?,,,
 permiso por favor,permiso por favor,,,
no grites por favor,tú gritar no porfavor,,,
no griten por favor,ustedes gritar no porfavor,,,
no empujes por favor,tú empujar no por favor,,,
no empujen por favor,ustedes empujar no por favor,,,
por favor,por favor,,,
yo estudio en la biblioteca,biblioteca ahí yo estudiar,,,
tú estudias en la biblioteca,biblioteca ahí tú estudiar,,,
él estudia en la biblioteca,biblioteca ahí él estudiar,,,
nosotros estudiamos en la biblioteca,biblioteca ahí nosotros estudiar,,,
ustedes estudian en la biblioteca,biblioteca ahí ustedes estudiar,,,
ellos estudian en la biblioteca,biblioteca ahí ellos estudiar,,,
estudian en la biblioteca,biblioteca ahí ellos (ellas) (ustedes) estudiar,,,
ellas estudian en la biblioteca,biblioteca ahí ellas estudiar,,,
mi prima estudia en la biblioteca,biblioteca ahí primo mujer estudiar,,,
mi primo estudia en la biblioteca,biblioteca ahí primo estudiar,,,
mi sobrina estudia en la biblioteca,biblioteca ahí sobrino mujer estudiar,,,
el profesor estudia en la biblioteca,biblioteca ahí profesor estudiar,,,
mi novia estudia en la biblioteca,biblioteca ahí novia mía estudiar,,,
mi novio estudia en la biblioteca,biblioteca ahí novio mío estudiar,,,
mi amiga estudia en la biblioteca,biblioteca ahí amigo mujer mía estudiar,,,
mi amigo estudia en la biblioteca,biblioteca ahí amigo mío estudiar,,,
estudiaré en la biblioteca mañana,mañana biblioteca ahí yo estudiar,,,
estudiaremos en la biblioteca mañana ,mañana biblioteca ahí yo estudiar,,,
estudiarás en la biblioteca mañana,mañana biblioteca ahí tú estudiar,,,
él estudiará en la biblioteca mañana,mañana biblioteca ahí él estudiar,,,
mis amigos estudiarán en la biblioteca mañana,mañana biblioteca ahí amigos ellos estudiar,,,
mis amigas estudiarán en la biblioteca mañana,mañana biblioteca ahí amigos mujeres ellas estudiar,,,
mi amiga estudiará en la biblioteca mañana,mañana biblioteca ahí amigo mujer ellas estudiar,,,
mi hermano estudiará en la biblioteca mañana,mañana biblioteca ahí hermano mío estudiar,,,
mi hermana estudiará en la biblioteca mañana,mañana biblioteca ahí hermano mujer mía estudiar,,,
buenas tardes,buenas tardes,,,
hola niño. Buenos días,hola niño. Buenos días,,,
hola niña. Buenos días,hola niña.Buenos días,,,
hola mamá. Buenos días,hola mamá. Buenos días,,,
hola papá. Buenos días,hola papá. Buenos días,,,
hola niño. Buenas tardes,hola niño. Buenas tardes,,,
hola niña. Buenas tardes,hola niña. Buenas tardes,,,
hola mamá. Buenas tardes,hola mamá. Buenas tardes,,,
hola papá. Buenas tardes,hola papá. Buenas tardes,,,
hola niño. Buenas noches,hola niño. Buenas noches,,,
hola niña. Buenas noches,hola niña. Buenas noches,,,
hola mamá. Buenas noches,hola mamá. Buenas noches,,,
hola papá. Buenas noches,hola papá. Buenas noches,,,
"buenas tardes, ¿cómo te llamas?","buenas tardes, tú nombre",,,
"buenas tardes, ¿cuál es tu nombre?","buenas tardes, ¿tú nombre cuál?",,,
"buenas tardes, ¿cómo estás?","buenas tardes, ¿cómo estar tú?",,,
"buenas tardes, ¿cómo están?","buenas tardes, ¿cómo estar ustedes?",,,
buenas días,buenos días,,,
"buenos días, ¿cómo estás?","buenos días, ¿cómo estar tú?",,,
"buenas días, ¿cómo están?","buenas tardes, ¿cómo estar ustedes?",,,
buenas noches,buenas noches,,,
"buenas noches, ¿cómo estás?","buenas noches, ¿cómo estar tú?",,,
"buenas noches, ¿cómo están?","buenas noches, ¿cómo estar ustedes?",,,
quiero aprender lsm,yo lsm aprender querer,,,
quieres aprender lsm,tú lsm aprender querer,,,
quiere aprender lsm,él lsm aprender querer,,,
queremos aprender lsm,nosotros lsm aprender querer,,,
quieren aprender lsm,ellos (as) (ustedes) lsm aprender querer,,,
ellos quieren aprender lsm,ellos lsm aprender querer,,,
ellas quieren aprender lsm,ellas lsm aprender querer,,,
ustedes quieren aprender lsm,ustedes lsm aprender querer,,,
mi mamá quiere aprender lsm,mamá mía lsm aprender querer,,,
mi papá quiere aprender lsm,papá mío lsm aprender querer,,,
mi novio quiere aprender lsm,novio mío lsm aprender querer,,,
mi novia quiere aprender lsm,novio mujer mía lsm aprender querer,,,
mi tía quiere aprender lsm,tío mujer mía lsm aprender querer,,,
mi tío quiere aprender lsm,tío mío lsm aprender querer,,,
mi abuela quiere aprender lsm,abuelo mujer mía lsm aprender querer,,,
mi abuelo quiere aprender lsm,abuelo mío lsm aprender querer,,,
mi prima quiere aprender lsm,primo mujer mía lsm aprender querer,,,
mi primo quiere aprender lsm,primo mío lsm aprender querer,,,
mi sobrina quiere aprender lsm,sobrino mujer mía lsm aprender querer,,,
mi sobrino quiere aprender lsm,sobrino mío lsm aprender querer,,,
mi hermana quiere aprender lsm,hermano mujer mía lsm aprender querer,,,
mi hermano quiere aprender lsm,hermano mío lsm aprender querer,,,
tu mamá quiere aprender lsm,mamá tuya lsm aprender querer,,,
tu papá quiere aprender lsm,papá tuyo lsm aprender querer,,,
tu novio quiere aprender lsm,novio tuyo lsm aprender querer,,,
tu novia quiere aprender lsm,novio mujer tuya lsm aprender querer,,,
tu tía quiere aprender lsm,tío mujer tuya lsm aprender querer,,,
tu tío quiere aprender lsm,tío tuyo lsm aprender querer,,,
tu abuela quiere aprender lsm,abuelo mujer tuya lsm aprender querer,,,
tu abuelo quiere aprender lsm,abuelo tuyo lsm aprender querer,,,
tu prima quiere aprender lsm,primo mujer tuya lsm aprender querer,,,
tu primo quiere aprender lsm,primo tuyo lsm aprender querer,,,
tu sobrina quiere aprender lsm,sobrino mujer tuya lsm aprender querer,,,
tu sobrino quiere aprender lsm,sobrino tuyo lsm aprender querer,,,
tu hermana quiere aprender lsm,hermano mujer tuya lsm aprender querer,,,
tu hermano quiere aprender lsm,hermano tuyo lsm aprender querer,,,
yo estoy confundido,yo confundido,,,
tú estás confundido,tú confundido,,,
él está confundido,él confundido,,,
estamos confundidos,nosotros confundidos,,,
ellas están confundidas,ellas confundidas,,,
ellos están confundidos,ellos confundidos,,,
ustedes están confundidos,ustedes confundidos ,,,
mi mamá está confundida,mamá mía confundida,,,
mi papá está confundido,papá mío confundido,,,
las niñas están confundidas,niño mujer ellas confundidas,,,
los niños están confundidos,niño ellos confundidos,,,
mi tía está confundida,tía mía confundida,,,
mi tío está confundido,tío mío confundido,,,
mi abuelo está confundido,abuelo mío confundido,,,
mi abuela está confundido,abuelo mujer mía confundida,,,
mi amigo está confundido,amigo mío confundido,,,
mi hermano está confundido,hermano mío confundido,,,
mi amiga está confundida,amigo mujer mía confundida,,,
mi novio está confundido,novio mío confundido,,,
mi novia está confundida,novio mujer mía confundida,,,
tu tía está confundida,tío mujer tuya confundida,,,
tu tío está confundido,tío tuyo confundido,,,
tu abuelo está confundido,abuelo tuyo confundido,,,
tu abuela está confundida,abuelo mujer tuya confundida,,,
tu amigo está confundido,amigo tuyo confundido,,,
tu amiga está confundida,amigo mujer tuya confundida,,,
tu novio está confundido,novio tuyo confundido,,,
tu novia está confundida,novio mujer tuya confundida,,,
nuestro amigo está confundido,amigo nuestro confundido,,,
nuestra amiga está confundida,amigo mujer nuestra confundida,,,
quiero aprender alemán,yo alemán aprender querer,,,
quieres aprender árabe,tú árabe aprender querer,,,
quiere aprender japonés,él japonés aprender querer,,,
queremos aprender matemáticas,nosotros matemáticas aprender querer,,,
quieren aprender a cocinar,ellos (as) (ustedes) cocinar aprender querer,,,
ellos quieren aprender a dibujar,ellos dibujar aprender querer,,,
ellas quieren aprender español,ellas español aprender querer,,,
ustedes quieren aprender lsm,ustedes lsm aprender querer,,,
mi mamá quiere aprender alemán,mamá mía alemán aprender querer,,,
mi papá quiere aprender árabe,papá mío árabe aprender querer,,,
mi novio quiere aprender japonés,novio mío japonés aprender querer,,,
mi novia quiere aprender matemáticas,novio mujer mía matemáticas aprender querer,,,
mi tía quiere aprender a dibujar,tío mujer mía dibujar aprender querer,,,
mi tío quiere aprender programación,tío mío programación aprender querer,,,
mi abuela quiere aprender a escribir,abuelo mujer mía escribir aprender querer,,,
mi abuelo quiere aprender francés,abuelo mío francés aprender querer,,,
mi prima quiere aprender a cocinar,primo mujer mía cocinar aprender querer,,,
mi primo quiere aprender a dibujar,primo mío dibujar aprender querer,,,
mi sobrina quiere aprender lsm,sobrino mujer mía lsm aprender querer,,,
mi sobrino quiere aprender japonés,sobrino mío japonés aprender querer,,,
mi hermana quiere aprender programación,hermano mujer mía programación aprender querer,,,
mi hermano quiere aprender cocinar,hermano mío cocinar aprender querer,,,
tu mamá quiere aprender italiano,mamá tuya itlaliano aprender querer,,,
tu papá quiere aprender alemán,papá tuyo alemán aprender querer,,,
tu novio quiere aprender inglés,novio tuyo inglés aprender querer,,,
tu novia quiere aprender lsm,novio mujer tuya lsm aprender querer,,,
tu tía quiere aprender alemán,tío mujer tuya alemán aprender querer,,,
tu tío quiere aprender español,tío tuyo español aprender querer,,,
tu abuela quiere aprender a dibujar,abuelo mujer tuya dibujar aprender querer,,,
tu abuelo quiere aprender japonés,abuelo tuyo japonés aprender querer,,,
tu prima quiere aprender matemáticas,primo mujer tuya matemáticas aprender querer,,,
tu primo quiere aprender español,primo tuyo español aprender querer,,,
tu sobrina quiere aprender inglés,sobrino mujer tuya inglés aprender querer,,,
tu sobrino quiere aprender a cocinar,sobrino tuyo cocinar aprender querer,,,
tu hermana quiere aprender árabe,hermano mujer tuya árabe aprender querer,,,
tu hermano quiere aprender alemán,hermano tuyo alemán aprender querer,,,
yo como pasta en el restaurante,restaurante ahí yo pasta comer,,,
tú comes hamburguesa en el restaurante,restaurante ahí tú hamburguesa comer,,,
él come pescado en el restaurante,restaurante ahí él pescado comer,,,
nosotros comemos mariscos en el restaurante,restaurante ahí nosotros mariscos comer,,,
ustedes comen verduras en el restaurante,restaurante ahí ustedes verduras comer,,,
ellos comen pasta en el restaurante,restaurante ahí ellos ensalada comer,,,
ellas comen pescado en el restaurante,restaurante ahí ellas pescado comer,,,
mi mamá come pasta en el restaurante,restaurante ahí mamá mía pasta comer,,,
mi papá come papas en el restaurante,restaurante ahí papá mío papas comer,,,
mi hermana come hamburguesa con papas en el restaurante,restaurante hermano mujer mía hamburguesa papas comer,,,
mi hermano come una baguette en la cafetería,cafetería ahí hermano mío baguette comer,,,
mi tía come ensalada en la cafetería,cafetería ahí tío mujer mía ensalada comer,,,
mi tío toma café en la cafetería,cafetería ahí tío mío café tomar,,,
mi abuelo come una galleta en la cafetería,cafetería ahí abuelo mío una galleta comer,,,
mi abuela come pizza en la cafetería,cafetería ahí abuelo mujer mía pizza comer,,,
mi novio come hamburguesa con papas en la cafetería,cafetería ahí novio mío hamburguesa papas comer,,,
mi novia come pasta en la cafetería,cafetería ahí novio mujer mío pasta comer,,,
mi amigo come crepas en la cafetería,cafetería ahí amigo mío crepas comer,,,
mi amiga come un hotdog en la cafetería,cafetería amigo mujer mía hotdog comer,,,
tu mamá come pizza en la cafetería,cafetería ahí mamá tuya pizza comer,,,
tu papá come un sandwich en la cafetería,cafetetería ahí papá tuyo sándwich comer,,,
tu hermana come pastel en la cafetería,cafetería ahí hermano mujer tuya pastel comer,,,
tu hermano come hamburguesa en la cafetería,cafetería ahí hermano tuyo hamburguesa comer,,,
tu tía toma una malteada en la cafetería,cafetería ahí tío mujer tuya malteada beber,,,
tu tío toma un café en la cafetería,cafetería tío tuyo café beber,,,
tu abuelo come ensalada en la cafetería,cafetería ahí abuelo tuyo ensalada comer,,,
tu abuela come una baguette en la cafetería,cafetería ahí abuelo mujer tuya baguette comer,,,
tu novio come crepas en la cafetería,cafetería ahí novio tuyo crepas comer,,,
tu novia come una hamburguesa con papas en la cafetería,cafetería ahí novio mujer tuya hamburguesa papas comer,,,
tu amigo come un pastel en la cafetería,cafetería ahí amigo tuyo pastel  comer,,,
tu amiga come un sándwich en la cafetería,cafetería ahí amigo mujer tuya sándwich comer,,,
estoy bien,bien,,,
estoy mal,mal,,,
estoy masomenos,masomenos,,,
yo estoy bien,yo bien,,,
tú estás bien,tú bien,,,
él está bien,él bien,,,
estamos bien,nosotros bien,,,
ellas están bien,ellas bien,,,
ellos están bien,ellos bien,,,
ustedes están bien,ustedes bien,,,
mi mamá está bien,mamá mía bien,,,
mi papá está bien,papá mío bien,,,
las niñas están bien,niño mujer ellas bien,,,
los niños están bien,niño ellos bien,,,
mi tía está bien,tía mía bien,,,
mi tío está bien,tío mío bien,,,
mi abuelo está bien,abuelo mío bien,,,
mi abuela está bien,abuelo mujer mía bien,,,
mi amigo está bien,amigo mío bien,,,
mi hermano está bien,hermano mío bien,,,
mi amiga está bien,amigo mujer mía bien,,,
mi novio está bien,novio mío bien,,,
mi novia está bien,novio mujer mía bien,,,
tu tía está bien,tío mujer tuya bien,,,
tu tío está bien,tío tuyo bien,,,
tu abuelo está bien,abuelo tuyo bien,,,
tu abuela está bien,abuelo mujer tuya bien,,,
tu amigo está bien,amigo tuyo bien,,,
tu amiga está bien,amigo mujer tuya bien,,,
tu novio está bien,novio tuyo bien,,,
tu novia está bien,novio mujer tuya bien,,,
nuestro amigo está bien,amigo nuestro bien,,,
nuestra amiga está bien,amigo mujer nuestra bien,,,
yo estoy mal,yo mal,,,
tú estás mal,tú mal,,,
él está mal,él mal,,,
estamos mal,nosotros mal,,,
ellas están mal,ellas mal,,,
ellos están mal,ellos mal,,,
ustedes están mal,ustedes mal,,,
mi mamá está mal,mamá mía mal,,,
mi papá está mal,papá mío mal,,,
las niñas están mal,niño mujer ellas mal,,,
los niños están mal,niño ellos mal,,,
mi tía está mal,tía mía mal,,,
mi tío está mal,tío mío mal,,,
mi abuelo está mal,abuelo mío mal,,,
mi abuela está mal,abuelo mujer mía mal,,,
mi amigo está mal,amigo mío mal,,,
mi hermano está mal,hermano mío mal,,,
mi amiga está mal,amigo mujer mía mal,,,
mi novio está mal,novio mío mal,,,
mi novia está mal,novio mujer mía mal,,,
tu tía está mal,tío mujer tuya mal,,,
tu tío está mal,tío tuyo mal,,,
tu abuelo está mal,abuelo tuyo mal,,,
tu abuela está mal,abuelo mujer tuya mal,,,
tu amigo está mal,amigo tuyo mal,,,
tu amiga está mal,amigo mujer tuya mal,,,
tu novio está mal,novio tuyo mal,,,
tu novia está mal,novio mujer tuya mal,,,
nuestro amigo está mal,amigo nuestro mal,,,
nuestra amiga está mal,amigo mujer nuestra mal,,,
yo estoy masomenos,yo masomenos,,,
tú estás masomenos,tú masomenos,,,
él está masomenos,él masomenos,,,
estamos masomenos,nosotros masomenos,,,
ellas están masomenos,ellas masomenos,,,
ellos están masomenos,ellos masomenos,,,
ustedes están masomenos,ustedes masomenos,,,
mi mamá está masomenos,mamá mía masomenos,,,
mi papá está masomenos,papá mío masomenos,,,
las niñas están masomenos,niño mujer ellas masomenos,,,
los niños están masomenos,niño ellos masomenos,,,
mi tía está masomenos,tía mía masomenos,,,
mi tío está masomenos,tío mío masomenos,,,
mi abuelo está masomenos,abuelo mío masomenos,,,
mi abuela está masomenos,abuelo mujer mía masomenos,,,
mi amigo está masomenos,amigo mío masomenos,,,
mi hermano está masomenos,hermano mío masomenos,,,
mi amiga está masomenos,amigo mujer mía masomenos,,,
mi novio está masomenos,novio mío masomenos,,,
mi novia está masomenos,novio mujer mía masomenos,,,
tu tía está masomenos,tío mujer tuya masomenos,,,
tu tío está masomenos,tío tuyo masomenos,,,
tu abuelo está masomenos,abuelo tuyo masomenos,,,
tu abuela está masomenos,abuelo mujer tuya masomenos,,,
tu amigo está masomenos,amigo tuyo masomenos,,,
tu amiga está masomenos,amigo mujer tuya masomenos,,,
tu novio está masomenos,novio tuyo masomenos,,,
tu novia está masomenos,novio mujer tuya masomenos,,,
nuestro amigo está masomenos,amigo nuestro masomenos,,,
nuestra amiga está masomenos,amigo mujer nuestra masomenos,,,
¿dónde vives?,¿tú vivir dónde?,,,
¿dónde vive tu mamá?,¿mamá tuya vivir dónde?,,,
¿dónde vive tu papá?,¿papá tuyo vivir dónde?,,,
¿dónde viven tus hermanos?,¿hermano ellos tuyos vivir dónde?,,,
¿dónde viven tus hermanas?,¿hermano mujer ellas tuyas vivir dónde?,,,
¿dónde vive tu abuela?,¿abuelo mujer vivir dónde?,,,
¿dónde vive tu abuelo?,¿abuelo vivir dónde?,,,
¿dónde vive tu tía?,¿tío mujer tuya vivir dónde?,,,
¿dónde vive tu tío?,¿tío tuya vivir dónde?,,,
¿dónde vive tu primo?,¿primo tuyo vivir dónde?,,,
¿dónde vive tu prima?,¿primo mujer tuya vivir dónde?,,,
¿a dónde fuiste ayer?,¿ayer tú ir dónde?,,,
¿a dónde fuiste?,¿pasado tú ir dónde?,,,
¿a dónde fuiste la semana pasada?,¿semana pasada tú ir dónde?,,,
¿a dónde fue ayer?,¿ayer él ir dónde?,,,
¿a dónde fue ayer?,¿ayer ella ir dónde?,,,
¿a dónde fuiste?,¿pasado tú ir dónde?,,,
¿a dónde fueron?,¿pasado ustedes (ellos) (ellas) ir dónde?,,,
¿a dónde fue tu mamá?,¿pasado mamá tuya ir dónde?,,,
¿a dónde fue tu papá?,¿pasado papá tuya ir dónde?,,,
¿a dónde fue tu hermano?,¿pasado hermano tuya ir dónde?,,,
¿a dónde fue tu hermana?,¿pasado hermano mujer tuya ir dónde?,,,
¿a dónde fue tu sobrina?,¿pasado sobrino mujer tuya ir dónde?,,,
¿a dónde fue tu sobrino?,¿pasado sobrino mujer tuya ir dónde?,,,
¿a dónde fue tu abuela?,¿pasado abuelo mujer tuya ir dónde?,,,
¿a dónde fueron la semana pasada?,¿semana pasada ustedes (ellos) (ellas) ir dónde?,,,
¿dónde está la biblioteca?,¿biblioteca dónde?,,,
¿dónde está el mercado?,¿mercado dónde?,,,
¿dónde está la iglesia?,¿iglesia dónde?,,,
¿dónde está el restaurante?,¿restaurante dónde?,,,
¿dónde está el centro?,¿centro dónde?,,,
¿dónde está el banco ?,¿banco dónde?,,,
¿dónde está el supermercado ?,¿supermercado dónde?,,,
¿dónde está la panadería?,¿panadería dónde?,,,
¿dónde está la plaza?,¿plaza dónde?,,,
¿dónde está el museo?,¿museo dónde?,,,
¿dónde está el teatro?,¿teatro dónde?,,,
¿dónde está el hospital?,¿hospital dónde?,,,
tu mamá fue al supermercado,pasado mamá tuya supermercado ir,,,
tu papá fue al supermercado,pasado papá tuyo supermercado ir,,,
tu abuela fue a la iglesia,pasado abuelo mujer tuya iglesia ir,,,
tu abuelo fue a la iglesia,pasado abuelo tuyo iglesia ir,,,
tu hijo fue a la universidad,¿pasado noche tú hacer qué?,,,
tu hija fue a la universidad,pasado hijo mujer tuya universidad ir,,,
tu sobrino fue al mercado,pasado sobrino tuyo mercado ir,,,
tu sobrina fue al mercado,pasado sobrino mujer tuya mercado ir,,,
mi amiga fue al supermercado,pasado amigo mujer mía supermercado ir,,,
mi amigo fue al supermercado,pasado amigo mío supermercado ir,,,
mi novio fue a la biblioteca,pasado novio mío biblioteca ir,,,
mi novia fue a la biblioteca,pasado novio mujer mía biblioteca ir,,,
mi amigo fue al centro,pasado amigo mío centro ir,,,
mi amiga fue al centro,pasado amigo mujer mía centro ir,,,
yo fui a la universidad,pasado yo universidad ir,,,
él fue a la universidad,pasado él universidad ir,,,
fuimos a la universidad,pasado nosotros universidad ir,,,
fueron a la universidad,pasado ellos (ellas) (ustedes) universidad ir,,,
fueron a la biblioteca,pasado ellos (ellas) (ustedes) universidad ir,,,
mi novio fue al restaurante,pasado novio mío restaurante ir,,,
mi novia fue al restaurante,pasado novio mujer mía restaurante ir,,,
los niños fueron al museo,pasado niños ellos museo ir,,,
las niñas fueron al museo,pasado niño mujer ellas museo ir,,,
mi amiga fue al teatro ayer,ayer amigo mujer mía teatro ir,,,
mi amigo fue al teatro ayer,ayer amigo mío teatro ir,,,
mi mamá fue al hospital ayer,ayer mamá mía hospital ir,,,
mi papá fue al hospital ayer,ayer papá mío hospital ir,,,
mi novio irá a la universidad la próxima semana,próxima semana novio mío universidad ir,,,
mi novia irá a la universidad la próxima semana,próxima semana novio mujer mía universidad ir,,,
mi amigo irá a la universidad la próxima semana,próxima semana amigo mío universidad ir,,,
mi amiga irá a la universidad la próxima semana,próxima semana amigo mujer mía universidad ir,,,
tu mamá irá al supermercado,futuro mamá tuya supermercado ir,,,
tu papá irá al supermercado,futuro papá tuyo supermercado ir,,,
tu abuela irá la iglesia,futuro abuelo mujer tuya iglesia ir,,,
tu abuelo irá a la iglesia,futuro abuelo tuyo iglesia ir,,,
tu hijo irá la universidad,futuro hijo tuyo universidad ir,,,
